,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CO2,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750,seed
162022,5.165841251434822,4.006649074633441,20.912094122002493,25.86851796563033,1.4089162244282891,3.823843863492423,1.2793898281963632,1.295292883293414,0.549308784169022,0.3851060715673508,7.878490157293691,29.941392349341207,0.010121783757924,1.3157828828763338,-0.0005991291423792,0.0065474447610821,-1.0464198029785927e-06,-4.162301764590349e-05,-8.952083723696514e-05,-9.341627213341018e-05,-0.00654024973329,-0.0047767165099955,-1.9267731370645527e-05,-6.087573777089197e-06,0.0196160082902856,0.4991496175011856,0.0070707484257892,-0.2714040374605153,9.636519318215318e-05,0.0012214011049013,-0.0001955415277371,9.259959351531347e-05,0.00043302676546,0.0010325770899974,0.9444018999079552,1.039636520398421,1.128670332699614,1.2953075684146058,1.15430758274694,1.2143371017685258,1.1119199450564874,0.8671856324598014,0.4030412226407635,0.038261355635754,1.0056140993606602,278.4294862680831,66002541
162079,7.414652826582699,5.215664698521816,9.736824097147196,24.68375868345132,0.8936780049067699,3.6625305075324777,2.0722606291905903,2.09695141980523,1.580694509172487,0.5452456756466122,9.250480695767171,31.93941212634081,0.006662154710734,3.2821162410214333,9.071174315066784e-05,0.0043369458245659,-3.468868550620723e-06,-3.851173232782357e-05,-0.0007238379824608,-5.743516781216703e-05,-0.0058198531473213,-0.0010223542265213,-5.5450026978690975e-06,-7.055605450550182e-06,0.0107814944203441,0.0640139578416597,0.0253435479499565,-1.3524376515936436,0.0001698436249837,0.000490249665627,-0.0001481637552496,0.0001680244072926,0.0002934924882959,0.0020085175042687,0.9309161525974964,0.8965827528793693,0.9102611805712306,1.0721095936745078,1.9819209268850375,1.940416529801469,0.5835683902508766,1.168669275062301,1.2761777682376998,0.0030941158790365,0.9085487776190664,277.0903200857155,66025284
165126,8.288786640181772,5.313084513602245,20.79947147277213,26.08372644520105,1.080637991497138,2.223704157707055,1.2098851191913909,1.5208912581905043,1.095139100520516,0.5483924432914243,8.975802959544694,29.54292248975001,0.0063674312305859,5.409223133026063,-0.0007553744313981,0.0215765294978812,-3.207395394282664e-06,-5.661113932320493e-05,-0.0003121330000931,-0.0001160912353339,-0.0009342322657473,-0.000953094870105,-5.138306024512877e-06,-1.3238673832747318e-06,0.033514866934735,0.2067429125959664,0.0052847784063041,-0.9057429154917916,0.0001874700966053,0.0008655042195834,-0.0001117563518934,0.0002854151626961,0.0004167074260003,0.0020051660023904,0.9050811505355976,0.9739055713844706,0.9277482356825622,1.3621767313807338,1.0570039656704036,0.1008318309987367,1.1723770375462723,0.957443011418584,0.9269038917640846,0.0571666377798649,0.927981625072484,281.1321348948084,67241037
165981,3.9649306079730153,4.992964172667336,14.709224410705511,341.0416541677308,1.3652413279501798,0.8338851079394517,0.7175987047903867,0.3955977572336209,0.3767317328970487,0.5190049708698717,8.77090103597943,28.91684216252734,0.0078853566379737,0.2282445505645591,0.0040436177149563,0.0308890983119385,-2.6634351101475204e-06,-9.612414309513336e-06,-0.0003243095217468,-8.114889338182429e-05,-0.0077882149987749,-0.0014424343305524,-1.0702061298756964e-05,-7.429293254490676e-06,0.0090974079602998,0.182666276682203,0.0206599117980629,-2.1106807358296864,0.000208162814776,0.000505794620877,-6.752047318669057e-05,0.0001252385727521,0.0003250463928433,0.0015682104454318,0.9264845627707988,0.8344228685988042,1.2448818519249176,1.9316864910635605,0.744653619488763,0.6814856446466866,0.7164904332578219,0.9615561826488837,0.7119494625722036,0.0319147046875163,0.9424779868028372,279.3517672292189,67582182
166035,9.435580937358043,3.4064699714867195,28.107369226094168,60.67447999733923,1.4113251234291682,1.6414911970568906,1.1486517473427442,1.1137034792464144,1.4754366852231504,0.371541498548005,7.420281472674726,33.882157919002545,0.0011366914442302,3.4920113406776574,0.0013730693717302,0.013601125896856,-2.1252038935928558e-06,-2.040327499346872e-05,-0.0007010290204849,-1.25471809778524e-06,-0.0059441694311243,-0.0025829943826768,-4.855906210148974e-06,-1.0468769631443573e-05,0.015615564686328,0.2308449401022207,0.0144009589222698,-0.7304111108227882,0.0001680949077379,0.0005703151397056,-0.0001534383148404,0.0001561771086141,0.0002628657939752,0.0017130738851469,0.8574324014848425,0.9917321215886854,0.9235843773069372,0.8272633627249589,1.4508763147066894,0.7634482953887454,1.112041161006448,0.9591223880720388,0.5337089083501438,-0.0381006755209161,1.0380313589190373,281.44592656680624,67603728
169754,26.53478696604008,2.1625937934535173,8.151912238906549,36.14299193830021,1.6694846487686994,4.823700968780459,1.002955047246685,1.5720318748609303,2.4541459354550086,0.4310678322791936,8.918061740720017,31.2260234102406,0.0054411144053178,4.062791637071139,-0.0005105166222836,0.0170375703563137,-3.5494360778448397e-06,-8.980973371933252e-06,-0.000542000674589,-4.8513791363054826e-05,-0.0071103744615427,-0.0050398506043561,-2.9035020000001264e-05,-1.3808485138791616e-05,0.0227442701522367,0.4331655290952069,0.0030464243170114,-0.0156579369783341,0.0001771906029358,0.0004118229596353,-5.69868234942889e-05,0.0002810531884439,0.0005524761500329,0.0017565725491381,0.8713319947271181,1.0821992558252935,0.8195398867986151,-0.0354841608876539,1.131682233957113,0.4909281628285747,1.5185678289169693,1.177544175330713,0.6610972323317513,0.0291088865897033,0.9320666896744636,279.50994384936223,69087609
170462,8.727973223680225,4.415344403922398,10.711845342255485,107.14757653492477,1.272043084245465,2.5044897299205457,0.8141857516689457,1.3688410631172612,1.1659880158866305,0.4903619893967867,9.054536844653764,32.34053003102858,0.0038879256405808,4.052044102292168,0.0009769088701069,0.0229682188177903,-4.068066237484911e-06,-1.9317453051706853e-05,-0.0008955666826577,-8.104738658670657e-05,-0.0017688108659437,-0.0043678691196692,-1.3608146984072218e-05,-6.2013907725005385e-06,0.0101833241901642,0.3329089520377313,0.0262046301330965,-0.2977343057401731,0.0001595942162496,0.0005596510836606,-0.0001439617181135,0.0001036224110155,0.0007162275305774,0.001535705322342,0.9766453314115496,1.034210457844522,0.8975839662135323,1.8082757547129265,1.747336130310822,1.880754446525735,1.412200198216952,1.1679312499847494,1.0687777198542467,0.0025302526375727,0.922411375369027,276.5362803469021,69370101
171559,5.428867767346077,2.703789648999723,17.506023677836815,32.33807504186919,0.8381146749763542,3.8385302260453975,0.8693393025989148,1.4377822235192963,0.975118937947401,0.3889712115031474,7.131780024404473,32.83198108572168,0.0035954245105279,1.8553463736530773,0.002329792473179,0.0279124991964122,-2.934343645402624e-06,-5.014047061595328e-05,-0.0001726549411148,-0.0001248720296117,-0.0052441152464667,-0.0012729563350463,-1.7814440590945214e-05,-7.660193455750925e-06,0.0251066745603659,0.207175294798102,0.0316237145253828,-1.2434852588038476,0.0002006161550035,-0.0001097822964229,-7.369943293356812e-05,0.0001939212233259,0.0002605982320701,0.0016724365246053,0.7543551219012954,0.9382113404899456,0.9618080199817172,1.160236365805465,0.1224377884547512,0.7369948727471567,0.9299778672744662,0.91319187975018,0.8288856117402257,-0.0938699840179884,1.058442203683627,279.6280802512926,69807804
172346,5.51089706247584,4.460409493698209,13.82215798455243,69.32006667991992,1.239638563402417,2.9653358556879663,1.3045817917728797,1.4446312671541195,1.2091486716502682,0.5064941912685599,7.858899028305228,31.092557011324452,0.0078285501462075,2.202479876979475,-0.0007807283412007,0.0047802143724202,-1.4225076366177662e-06,-5.581847499254159e-05,-0.0005680118994659,-2.638768996365333e-05,-0.00577472843178,-0.0049477700926044,-8.517487913172755e-06,-6.623474523906557e-06,0.0017066581713107,0.1132824570301978,0.0006347160006319,-2.113703557429941,0.0001925113879963,0.0005969604467862,-6.057240913385008e-05,0.0002079133612614,0.0003246298414786,0.002269602657131,1.0557910083305084,1.1510705558247074,1.0086964001558492,0.9694693004972168,0.9720893314334348,1.4213937233361331,0.5001742313760571,1.1920811789325003,0.5526936792224835,0.0260396953323185,1.0070001287721035,279.5891658343484,70121817
174573,3.859372075375573,4.348450078010901,22.491118946864244,88.7606570688457,0.7585092600704709,7.594973838178212,0.7034187831341233,1.4689588179400452,0.7618833621960902,0.5921287892171656,8.376450274941815,32.91110135591851,0.0032211028032753,2.730213626935208,0.0018839151142761,0.0133232807869343,-2.8379636641634952e-06,-2.2869053753892627e-05,-0.0008426004952735,-7.609985211483287e-05,-0.0011571191318227,-0.0032422196393848,-3.197798898466297e-05,-3.1601314032339583e-06,0.012028683315056,0.1947974207927886,0.0215202838469633,-1.345894964044838,0.0001366232030483,0.0005823304033763,-3.0308980013885265e-05,8.193826650919198e-05,0.000448319690219,0.0011758174094024,0.8879922538316944,1.0358480200597435,0.9430486407521452,0.9533513276654394,1.8909658343584024,1.102016388584351,0.6302214636810847,0.9092019887306086,1.109930862164705,-0.0296686724983568,0.9703845130926853,279.5766463218901,71010390
177760,11.569152979288038,3.151184841705362,4.753330500511709,23.820240550915614,0.6213933120044693,5.949040833992813,1.106166847421859,2.171483888428545,1.6928631541940906,0.5590203133844497,7.330600736744335,37.41108939377491,-0.0031599178957465,1.251157165669816,0.0046779470637149,0.019940688263576,-2.186774583403411e-06,-6.291154628962132e-05,-0.0007155677381311,-2.5476439644723646e-06,-0.0008692592789572,-0.0048680973173925,-1.1339579591100795e-05,-3.005335309046397e-06,0.0011585156715365,0.1012515051709083,0.0049040642151772,-3.2172461974746334,0.0002617008234002,0.0004651273149676,-0.0001182362136495,0.0002184083602887,0.0005566239696413,0.002304732120618,1.1248349134945552,0.9666549984268692,1.1738923504962622,2.1509146319552865,1.021579725652518,1.16531548770212,1.4249236853095704,1.2489795162032906,1.1946967761138532,0.0148235078501215,1.0443760743110193,279.7279953929607,72282003
181117,6.620771002568905,5.519880986706258,12.487875676605851,68.22183411061567,0.9555498975153908,2.699648125182896,0.8081944009449771,1.6444178037429535,0.7985007797277279,0.5708801692475084,7.986780136390206,33.3350924599593,0.003042284811873,5.546114310986585,-0.0013144747120063,0.0282109104566885,-1.6533625492820108e-07,-3.387303372697085e-05,-0.0001646156413714,-3.123451095523166e-05,-0.0011153832210604,-7.358833422250674e-05,-9.9808358543364e-06,-4.9731451541457794e-06,0.0266473762564154,0.3847413729538783,0.0125445670253583,-0.8609808811943871,0.0001988442869124,0.0010881753999891,-0.0001704028626444,2.902205577372431e-05,0.0002019543495541,-5.9558759386614925e-05,1.0516773944524036,0.9954194906897902,1.098709661154284,1.2454803575667108,1.6632063063559743,0.8469799197088559,1.0940681186075416,0.8588370549685256,0.7243274642927855,-0.0336506815393206,0.9979528208258324,278.1148358978068,73621446
182358,1.4096323995144804,5.292106441276616,17.075521873000838,53.64755993864653,1.3913876147993671,1.7432120582937076,0.7099487479592187,1.4019660938644811,0.3614523966824581,0.3959546258854611,6.268804228945003,32.9331366384399,0.002925331750967,3.0641669748482467,0.0001098859928731,0.0391813932862229,-2.642909824914936e-06,-5.852379069704473e-05,-0.0004434124582163,-3.824026151332463e-05,-0.0037949016715521,-0.0043276262546194,-3.7317072936195854e-06,-1.809761861237245e-06,0.0087825939650938,0.0068397313854362,0.0023408195218987,-0.7076000334011898,0.0001275984248437,0.0010361138582375,-0.000125987531314,8.344918054476849e-05,0.0002231339096794,0.0014036049778724,0.8532881034167102,0.8805129784910652,1.0111342183259353,0.9166503300225544,1.889458272783417,0.3053137244249699,0.8129256699075843,1.042820408502711,0.523463342746515,0.0119519921784563,1.119495848656049,281.0362430573293,74116605
187877,9.513222193724332,4.322344373937879,28.778416649383388,95.123261760233,1.4066228198018649,1.987536360588435,1.3208575532749942,1.298964566986684,1.0864620466562644,0.5004826448735779,7.765789124997081,28.93462463149733,0.0069490896314408,5.207346837552227,-0.0006967563478858,0.0050768169520125,-3.001079248413224e-06,-6.944070982511108e-05,-0.0001205838835547,-0.0001002547747936,-0.0041375246805364,-0.0019120093920795,-1.2660721021311413e-06,-7.893186507695115e-07,0.0066609803331291,0.0511506541325212,0.0155523643041022,-1.282390767186905,0.0001405483405751,0.0008468791043805,-0.0001447824731952,0.0001509758631828,0.0002264472803765,0.0015123844137725,1.1101438252156997,0.9825499656759256,0.9883152504642794,0.6518412606246088,0.7486509020138903,1.823691578025904,1.424040145082103,0.9266243402589136,1.6090105035101914,-0.0745881819590899,1.0135874502356974,280.8194127278062,76318686
190168,8.978770040336657,5.276002571976937,19.15944443204381,21.093370141470302,0.968176329818623,3.0588172835428087,1.288109327228123,1.993352880743656,0.9309238257818157,0.3206777724122883,7.990489139968522,31.715381323798912,0.0043447260661015,2.9410577293033917,0.00207498077566,0.0342092646932183,-3.399704880758151e-06,-3.584805001418685e-05,-0.0007262751112051,-0.0001075943820201,-0.0064659134010774,-0.0006389169397098,-2.681728393820399e-05,-7.835317007366431e-06,0.0276375525353229,0.478625104836602,0.0112562109388015,-1.050584626226989,0.000199449943409,0.0012396363817104,-0.0001943393945132,0.000169105210871,0.0002326054475766,0.0007342794815683,1.039077204599925,0.92383385181883,0.9696428203226216,1.1981547754480324,1.472076614818426,0.871127276438122,1.546739248813591,1.1103801855024058,1.4909999686882038,0.0692469668993638,0.997690416956728,280.0410269646493,77232795
193303,2.367349192124076,3.5518409603184926,12.219860974857298,91.31455540590343,0.6848102141033295,6.993858090893172,0.850630000235468,1.4931029213893456,0.4175393820120107,0.3540193166341728,9.139341040015395,33.72290931726102,0.0034550058223834,0.3030402361374306,0.0042978797381856,0.0213704051009955,-1.8308265398927945e-06,-4.3677783449445566e-05,-0.0003624582291006,-2.7375439332998368e-05,-0.0006446235626155,-0.0013944476217829,-1.755573696272696e-05,-1.3041199503417034e-05,0.0266145794459171,0.1067779238265265,0.0371159401112991,-1.0599468840373425,0.0001518296524092,0.0005748700772924,-3.747838223241088e-05,8.555456887237247e-05,0.0006229397182473,0.0015710450420212,1.021269698051787,0.7232593437620605,0.8859714843963644,1.7280284264428385,0.9829854674784432,0.2925512217652996,1.0108321782916192,0.9633325527973936,1.3872206921715795,-0.0423092666606264,0.9164116645277464,277.95410358044967,78483660
196303,30.26669895456698,2.780945431676452,25.254048378553545,33.45836319184726,1.8902726245169368,5.682557543620446,0.9762209881902788,1.5271171861845316,3.1294929241070037,0.3656956882279339,8.69557430500127,34.45615048863857,0.0023596794662645,4.545232376927501,0.0011266661316546,0.0302918901054595,-3.1340180630986327e-06,-5.253063003328343e-05,-0.0010727069167799,-7.155923439880674e-05,-0.0029767716916972,-0.0026523815510244,-2.162191415572177e-05,-1.0276421411793286e-05,0.0056137426060048,0.1746369964024497,0.0055975462770521,-0.4411301250432811,0.0001481438288255,0.0006051878643332,-0.0001869544595844,0.0001297176011875,0.0003652576841488,0.0023829499337776,0.9273567677380844,1.1149920322784266,1.0070983718414468,0.2848961413004739,1.259997468936227,0.9827858418207668,1.492966876133423,1.1296469853432245,0.902732197470292,-0.0165771356433699,0.9478071878236204,276.3249601494953,79680660
196530,19.83996072927309,2.6921307837931066,8.36109875869872,24.00507413760357,1.6824059706410923,4.864813411862277,1.083219445833171,1.6427678797164718,2.11476439264689,0.3910242942518421,7.73531436951166,33.752940203280495,0.002799539526361,3.087368027865136,0.0019542187524162,0.0136579197613045,-1.2384979668795782e-06,-2.9310921208846464e-05,-0.0010696961432145,-0.0001088528940765,-0.0069963157225352,-0.0004688544197187,-7.090266809576092e-06,-4.657064569173428e-06,0.025133530682425,0.4290004905450179,0.016916072464789,-0.9482327100552976,0.0002248071285445,0.0011150067533659,-9.270193388510756e-06,9.108801981668076e-05,0.0004300366122987,0.0017145372343043,1.182378411883346,0.950054066899066,0.9866169322501852,1.9577852247046448,0.1508332280526827,0.6191248636820125,1.1529813782489835,1.1517604369269183,0.8435649431680197,-0.0142250932151805,1.0157434723533718,277.20533149064295,79771233
198912,10.383570417931905,3.5358885841148155,20.61199148737345,177.58400833807693,2.3545251354119068,3.303052963695109,0.8413185016234062,0.83370689812414,1.4412969388234536,0.468358513842296,9.6855608776785,35.049494206212614,0.0043484050414719,2.2858091595300247,0.000617739578798,0.0152326523446479,-4.439560223336602e-06,-1.0609203649789016e-05,-0.0007427831742304,-4.028842525323172e-05,-0.000836195669087,-0.0002747844448852,-3.1180843156678194e-05,-9.353419775779871e-06,0.0041939278655311,0.3814712557620298,0.0064720592744848,-0.4285568814956977,0.0001775689191473,0.0004704290130901,-0.0002159754692447,7.756552396366595e-05,0.0002139134473405,0.0022675900520137,0.9931314664032828,1.0496180779165305,1.0276916307386326,1.0771193340642538,0.0701417499507746,1.673529079784285,1.4126010876803765,1.1414671374777106,0.9271461569211928,-0.031430178092328,0.8777678089050969,275.9672327211256,80721651
